ID;NAME;TYPE;SRC;REFYEAR
18606822;SOCIETE NATIONALE SNCF;OTHER;https://cbonds.es/company/34645/;2024
18606822;SOCIETE NATIONALE SNCF;OTHER;https://vigilance-plan.org/company/societe-nationale-sncf/;2024
18606822;SOCIETE NATIONALE SNCF;OTHER;;
18611599;ATLAS COPCO AKTIEBOLAG;FIN_REP;https://www.atlascopcogroup.com/content/dam/atlas-copco/group/documents/investors/financial-publications/english/20250320-annual-report-2024-incl-sustainability-report-and-corporate-governance-report-copy-of-the-official-ESEF-format.pdf;2024
18611599;ATLAS COPCO AKTIEBOLAG;OTHER;https://www.stockopedia.com/share-prices/atlas-copco-ab-STO:ATCO%20B/;2024
18611599;ATLAS COPCO AKTIEBOLAG;OTHER;https://www.ibisworld.com/united-states/company/atlas-copco-ab/407136/;2022
18611599;ATLAS COPCO AKTIEBOLAG;OTHER;https://www.justetf.com/en/stock-profiles/SE0017486897;2024
18611599;ATLAS COPCO AKTIEBOLAG;OTHER;https://www.marketscreener.com/quote/stock/ATLAS-COPCO-AB-43306890/;2024
18611599;ATLAS COPCO AKTIEBOLAG;OTHER;https://en.wikipedia.org/wiki/Atlas_Copco;2024
18618947;AKTIEBOLAGET SKF;FIN_REP;https://investors.skf.com/sites/skf-ir/files/gm/Annual_and_Sustainability_Report_2024.pdf;2024
18618947;AKTIEBOLAGET SKF;OTHER;https://www.justetf.com/en/stock-profiles/SE0000108227;2024
18618947;AKTIEBOLAGET SKF;OTHER;https://www.marketscreener.com/quote/stock/AB-SKF-6493347/;2022
18618947;AKTIEBOLAGET SKF;OTHER;https://markets.ft.com/data/equities/tearsheet/summary?s=SKF%20B:STO;2024
18618947;AKTIEBOLAGET SKF;OTHER;https://en.wikipedia.org/wiki/SKF;2024
18618947;AKTIEBOLAGET SKF;OTHER;https://www.hl.co.uk/shares/shares-search-results/s/skf-ab-ser-b-npv;2024
18622186;JOHN WOOD GROUP PLC;FIN_REP;https://regnskaber.cvrapi.dk/19925652/amNsb3VkczovLzAzLzhkLzhmLzUzL2Y1L2YxNzUtNDA4MS04M2FhLTFhOTFhMjFmMjA5MA.pdf;2024
18622186;JOHN WOOD GROUP PLC;OTHER;https://en.wikipedia.org/wiki/John_Wood_Group;2024
18622186;JOHN WOOD GROUP PLC;OTHER;https://www.marketscreener.com/quote/stock/JOHN-WOOD-GROUP-PLC-4003879/news/John-Wood-Group-Reaffirms-2024-2025-Outlook-47688677/;2024
18622186;JOHN WOOD GROUP PLC;OTHER;https://www.investegate.co.uk/announcement/rns/wood-group-john---wg./fy24-trading-update-/8736483;2024
18622186;JOHN WOOD GROUP PLC;OTHER;https://www.lse.co.uk/SharePrice.html?shareprice=WG.&share=Wood-Group-J;2024
18622186;JOHN WOOD GROUP PLC;OTHER;https://www.fidelity.co.uk/factsheet-data/factsheet/GB00B5N0P849-john-wood-group-plc/profile;2024
18627417;FUJITSU LIMITED;FIN_REP;https://www.fujitsu.com/global/documents/about/ir/library/integratedrep/financialsection2024-01.pdf;2024
18627417;FUJITSU LIMITED;OTHER;https://en.wikipedia.org/wiki/Fujitsu;2024
18627417;FUJITSU LIMITED;OTHER;https://www.marketscreener.com/quote/stock/FUJITSU-LIMITED-6492460/;2024
18627417;FUJITSU LIMITED;OTHER;https://markets.ft.com/data/equities/tearsheet/summary?s=6702:TYO;2024
18627417;FUJITSU LIMITED;OTHER;https://www.fujitsu.com/global/about/ir/stock/information/;2024
18627417;FUJITSU LIMITED;OTHER;https://www.fujitsu-general.com/;2024
18629376;CRH PLC;FIN_REP;https://www.crh.com/media/5596/ifrs-annual-report-2024.pdf;2024
18629376;CRH PLC;OTHER;https://www.marketscreener.com/quote/stock/CRH-PLC-1412364/;2024
18629376;CRH PLC;OTHER;https://www.tradingview.com/symbols/NYSE-CRH/;2024
18629376;CRH PLC;OTHER;https://www.hl.co.uk/shares/shares-search-results/c/crh-plc-ordinary-eur0.32;2024
18629376;CRH PLC;OTHER;https://www.annualreports.com/Company/crh-plc;2024
18629376;CRH PLC;OTHER;https://www.crh.com/investors/share-price;2023
18632343;DEUTSCHE BAHN;FIN_REP;https://investor-relations.db.com/files/documents/annual-reports/2024/Annual-Report-2024.pdf;2024
18632343;DEUTSCHE BAHN;OTHER;https://ibir.deutschebahn.com/2024/en/combined-management-report/deutsche-bahn-ag-hgb/income-financial-and-asset-situation-hgb/asset-situation/;2024
18632343;DEUTSCHE BAHN;OTHER;https://www.deutschebahn.com/en;2024
18632343;DEUTSCHE BAHN;OTHER;https://www.dw.com/en/germany-deutsche-bahns-ambitious-plans/a-72062916;2024
18632343;DEUTSCHE BAHN;OTHER;https://db-eco.com/en/;2024
18632343;DEUTSCHE BAHN;OTHER;https://cbonds.es/bonds/1393494/;2024
18636888;CARGILL;FIN_REP;https://www.cargill.com/doc/1432263180474/2024-annual-report.pdf;2024
18636888;CARGILL;OTHER;https://www.fool.com/investing/how-to-invest/stocks/how-to-invest-in-cargill-stock/;2024
18636888;CARGILL;OTHER;https://www.cargill.com/annual-report;2024
18636888;CARGILL;OTHER;https://apnews.com/article/cargill-layoffs-thousands-job-cuts-27b8882b53fd1c026d17e0570ea49d4b;2024
18636888;CARGILL;OTHER;https://minnesotareformer.com/2025/04/07/cargill-complained-about-a-state-employees-social-media-activities-he-was-fired/;2024
18636888;CARGILL;OTHER;https://msumdragons.com/sports/track-and-field/roster/brihonne-cargill/9981;2024
18644473;WARNER BROS. DISCOVERY INC.;FIN_REP;https://s201.q4cdn.com/336605034/files/doc_financials/2024/ar/Warner-Bros-Discovery-2024-Annual-Report.pdf;2024
18644473;WARNER BROS. DISCOVERY INC.;OTHER;https://en.wikipedia.org/wiki/Warner_Bros._Discovery;2024
18644473;WARNER BROS. DISCOVERY INC.;OTHER;https://www.marketscreener.com/quote/stock/WARNER-BROS-DISCOVERY-INC-136094563/;2024
18644473;WARNER BROS. DISCOVERY INC.;OTHER;https://www.morningstar.com/stocks/xnas/wbd/quote;2024
18644473;WARNER BROS. DISCOVERY INC.;OTHER;https://www.hl.co.uk/shares/shares-search-results/w/warner-bros-discovery-inc-usd0.01-a;2024
18644473;WARNER BROS. DISCOVERY INC.;OTHER;https://finviz.com/quote.ashx?t=WBD;2024
18646411;GENERAL ELECTRIC COMPANY;FIN_REP;https://www.gevernova.com/sites/default/files/gevernova_2024_annual_report.pdf;2024
18646411;GENERAL ELECTRIC COMPANY;OTHER;https://en.wikipedia.org/wiki/General_Electric;2024
18646411;GENERAL ELECTRIC COMPANY;OTHER;https://www.stockopedia.com/share-prices/general-electric-co-NYQ:GE/;2024
18646411;GENERAL ELECTRIC COMPANY;OTHER;https://uk.marketscreener.com/quote/stock/GENERAL-ELECTRIC-COMPANY-54785954/;2023
18646411;GENERAL ELECTRIC COMPANY;OTHER;https://www.morningstar.com/stocks/xnys/ge/quote;2024
18646411;GENERAL ELECTRIC COMPANY;OTHER;https://groww.in/us-stocks/ge;2020
18648074;SAFRAN;FIN_REP;https://www.edrmagazine.eu/wp-content/uploads/2024/11/2024-Q3-Safran.pdf;2024
18648074;SAFRAN;OTHER;https://www.safran-group.com/pressroom/safran-reports-its-full-year-2024-results-2025-02-14;2024
18648074;SAFRAN;OTHER;https://www.justetf.com/en/stock-profiles/FR0000073272;2024
18648074;SAFRAN;OTHER;https://en.wikipedia.org/wiki/Safran;2024
18648074;SAFRAN;OTHER;https://www.marketscreener.com/quote/stock/SAFRAN-4696/;2021
18648074;SAFRAN;OTHER;https://cbonds.com/stocks/FR0000073272/;2024
18658675;BASF;FIN_REP;https://www.basf.com/dam/jcr:a0caf160-c019-40b1-a4ea-eaedb29b0685/basf/www/global/documents/en/investor-relations/calendar-and-publications/reports/2025/BASF_Report_2024.pdf;2024
18658675;BASF;OTHER;https://www.statista.com/statistics/281383/number-of-employees-at-basf/;2024
18658675;BASF;OTHER;https://www.marketscreener.com/quote/stock/BASF-SE-6443227/;2024
18658675;BASF;OTHER;https://report.basf.com/;2024
18658675;BASF;OTHER;https://eulerpool.com/en/stock/BASF-Stock-DE000BASF111/Dividend;2024
18658675;BASF;OTHER;https://en.wikipedia.org/wiki/BASF;2024
18665236;APTIV PLC;FIN_REP;https://www.sec.gov/Archives/edgar/data/1521332/000119312525050886/d849624dars.pdf;
18665236;APTIV PLC;OTHER;https://content.edgar-online.com/ExternalLink/EDGAR/0001193125-24-064797.html?hash=a4869682d395d017be9a586da130d642eebe8d43551eb5638223c30456491dc8&dest=d743164ddef14a_htm_toc743164_84;2024
18665236;APTIV PLC;OTHER;https://eulerpool.com/en/stock/Aptiv-Stock-JE00B783TY65;2024
18665236;APTIV PLC;OTHER;https://en.wikipedia.org/wiki/Aptiv;2024
18665236;APTIV PLC;OTHER;https://finviz.com/quote.ashx?t=APTV;2024
18665236;APTIV PLC;OTHER;https://www.stocktitan.net/news/APTV/aptiv-announces-upcoming-speaking-engagements-at-investor-lu9i3ik55dub.html;2024
18673760;WPP PLC;FIN_REP;https://www.wpp.com/-/media/project/wpp/files/investors/2025/annual-report/wpp_annual_report_2024_financial-statements.pdf;2024
18673760;WPP PLC;OTHER;https://www.marketscreener.com/quote/stock/WPP-PLC-12281876/company/;2024
18673760;WPP PLC;OTHER;https://www.justetf.com/en/stock-profiles/JE00B8KF9B49;2024
18673760;WPP PLC;OTHER;https://markets.ft.com/data/equities/tearsheet/summary?s=wpp:lse;2024
18673760;WPP PLC;OTHER;https://www.morningstar.com/stocks/xlon/wpp/quote;2024
18673760;WPP PLC;OTHER;https://divvydiary.com/en/wpp-stock-JE00B8KF9B49;2024
18685228;GI GROUP;FIN_REP;https://www.iggroup.com/~/media/Files/I/IG-Group/documents/investors/financial-results/results-reports-and-presentations/2024/ig-group-annual-report-2024.pdf;2024
18685228;GI GROUP;OTHER;https://www.gigroupholding.com/insights/it-global-hr-trends-2024/;2024
18685228;GI GROUP;OTHER;https://rs.gigroup.com/en/gi-group-holding-enters-definitve-agreement-to-acquire-kellys-european-staffing-business/;2024
18685228;GI GROUP;OTHER;https://www.intoo.com/us/blog/intoo-celebrates-25th-anniversary-gi-group-holding/;2024
18685228;GI GROUP;OTHER;https://www.gigroup.ie/;2024
18685228;GI GROUP;OTHER;https://uk.gigroup.com/privacy-policy-for-employees-and-temporary-workers/;2024
18686668;ACCIONA;FIN_REP;https://www.acciona.com/content/dam/acciona-global/documentos/inversores/cuentas-anuales/consolidated-annual-accounts-2024.pdf;2024
18686668;ACCIONA;OTHER;https://www.acciona.com/shareholders-investors/financial-information/results-reports-presentations;2024
18686668;ACCIONA;OTHER;https://cnmv.es/portal/consultas/datosentidad.aspx?nif=A08001851&lang=en;2020
18686668;ACCIONA;OTHER;https://www.bolsasymercados.es/bme-exchange/en/Prices-and-Markets/Shares/Main-Market/Details/Acciona-ES0125220311;2021
18686668;ACCIONA;OTHER;https://www.acciona-energia.com/h1-2024-results/;2024
18686668;ACCIONA;OTHER;https://accionaopen.com/?lang=en;2024
18691645;FLETCHER GROUP;FIN_REP;https://fletcherbuilding.com/assets/4-investor-centre/annual-reports/2024-annual-report.pdf;2024
18691645;FLETCHER GROUP;OTHER;https://nz.finance.yahoo.com/quote/FBU.NZ/;2023
18691645;FLETCHER GROUP;OTHER;https://en.wikipedia.org/wiki/Fletcher_Building;2024
18691645;FLETCHER GROUP;OTHER;https://www.fletchergroupllc.com/portfolio/2024-payments-and-fintech-shows-and-awards-list/;2024
18691645;FLETCHER GROUP;OTHER;https://cbonds.com/stocks/NZFBUE0001S0/;2024
18691645;FLETCHER GROUP;OTHER;https://www.fbushare.com/;2022
18694033;SODEXO;FIN_REP;https://www.pluxeegroup.com/sites/g/files/jclxxe221/files/2024-04/2024-First-Half-Fiscal-Financial-Report.pdf;2024
18694033;SODEXO;OTHER;https://www.marketscreener.com/quote/stock/SODEXO-4703/;2024
18694033;SODEXO;OTHER;https://uk.finance.yahoo.com/quote/SW.PA/;2024
18694033;SODEXO;OTHER;https://finance.yahoo.com/quote/SW.PA/;2024
18694033;SODEXO;OTHER;https://en.wikipedia.org/wiki/Sodexo;2024
18694033;SODEXO;OTHER;https://www.ethifinance.com/en/ratings/company/695/3587;2024
18700025;ADVANCE PROPERTIES;FIN_REP;https://s1.q4cdn.com/172833328/files/doc_financials/2024/ar/AAP-2024-Annual-Report.pdf;2024
18700025;ADVANCE PROPERTIES;OTHER;https://www.justetf.com/en/stock-profiles/BG1100025052;2024
